StationFID,TempMin,TempMax,Precip,windDirectionLetter,windSpped_Ave,evaporation,Station_ID,Ycoor,Xcoor,Elevation,Name,col2,col3,col4,col5,col6,col7,col8,col9,col10,StationFID,XYcoorM,tc,water,imp,barren,st,bldgSum
40706,15.408064516129034,29.01290322580645,86.5,,,,USC00195285,42.8319,-70.9153,16.8,MA,NEWBURYPORT,,,,0,,,,,40706,"(2015404.4234701758, 2471564.8429362867)",11.430113116011979,18.756961461349967,5.043761293037301,0.044553352639786145,32.89565159278236,1.8224082165434161
40714,15.582258064516129,28.567741935483873,106.4,,,21.483870967741936,USC00195984,41.9928,-71.1667,29.0,MA,NORTON,W,,,0,,,,,40714,"(2019847.620214722, 2375617.3100971924)",13.86413702631123,0.3787034974381822,5.43127645355313,0.2227667631989307,33.21088215638227,2.1684551061973205
40733,16.333870967741937,30.60806451612903,85.7,,,,USC00196783,42.5239,-71.125,33.5,MA,READING,HCN,,,0,,,,,40733,"(2007829.2997537714, 2433886.9935789034)",12.139427241899954,0.5346402316774337,10.859755946634984,0.2227667631989307,35.877072844731565,7.249157972709887
40735,16.67258064516129,28.380645161290325,91.5,,,,USC00196938,41.785,-70.9175,19.8,MA,ROCHESTER,,,,0,,,,,40735,"(2045699.3474271381, 2358476.5954701565)",8.961461349966585,23.301403430608154,1.5562981114328853,0.044553352639786145,32.19815994653598,0.8909711897600926
40738,13.253225806451614,24.68709677419355,248.6,,,,USC00196989,42.735,-72.8692,528.8,MA,ROWE,3NE,,,0,,,,,40738,"(1864255.1043328948, 2421295.6293427646)",12.390757654513502,0.0,0.3936536224350882,0.0,26.61038093116507,0.1620984669787772
40771,16.91774193548387,29.964516129032255,119.1,,,,USC00198368,41.9561,-71.1394,25.9,MA,NWS,BOSTON/NORTON,,,0,,,,,40771,"(2023076.7990407972, 2372229.410440013)",10.750204202866266,0.0,8.013613524417712,0.022276676319893073,36.120367565159285,8.382921943505936
40775,16.691935483870967,31.7758064516129,136.6,,,,USC00198573,42.6394,-72.2244,207.3,MA,TULLY,LAKE,,,0,,,,,40775,"(1917794.3650546214, 2423730.4530818835)",8.828197321848469,21.697482735575853,0.7079775253087794,0.6460236132768991,28.76788371574961,0.4923672906254221
40778,16.94838709677419,29.896774193548385,79.1,,,,USC00198757,42.1608,-71.2461,51.8,MA,WALPOLE,2,HCN,,0,,,,,40778,"(2008707.5835876162, 2392099.267925117)",11.918417860944036,1.0915571396747605,8.454840226727061,0.022276676319893073,34.59910224994431,5.340749633033953
40792,15.980645161290322,29.643548387096775,146.2,,,,USC00199193,42.0931,-72.8036,131.1,MA,WESTFIELD,3,SW,,0,,,,,40792,"(1886740.5168387846, 2352923.1449182155)",10.54926858246083,0.022276676319893073,1.3632335833271454,0.17821341055914458,31.933339273780355,1.1696322177231038
40809,17.827272727272728,27.114545454545453,56.5,,,,USC00199891,41.5325,-70.6589,24.4,MA,WOODS,HOLE,GOLF,CLUB,0,,,,,40809,"(2073721.661805851, 2336791.2083536265)",11.055221405410757,17.932724437513922,3.920299002499938,1.7153040766317666,31.63344620182669,3.1963738638409542
40814,13.062903225806451,26.975806451612904,180.5,,,,USC00199972,42.3869,-72.9211,391.7,MA,WORTHINGTON,,,,0,,,,,40814,"(1869489.3128717123, 2382501.9555562194)",8.530605678077276,0.35642682111828916,0.6221875696146135,0.0,28.0968456226331,0.38943755306217204
40817,16.566666666666666,29.898333333333333,232.5,,,,USC00200032,41.9164,-84.0158,231.6,MI,ADRIAN,2,NNE,HCN,0,,,,,40817,"(984350.1123682994, 2164320.0695389286)",7.253211554169451,0.044553352639786145,4.41489072052672,0.0,33.55523724660281,1.7585738563972226
40820,13.384745762711864,25.361016949152543,245.8,,,,USC00200089,46.6447,-88.4811,399.3,MI,ALBERTA,FORD,FOR,CTR,0,,,,,40820,"(577038.7243413521, 2651924.1823019665)",10.263731095764957,1.9826241924704835,1.0362614786762705,2.494987747828024,29.96593673423925,0.1849900976982271
40821,15.514516129032259,28.053225806451614,194.9,,,,USC00200094,42.2486,-84.7736,286.5,MI,ALBION,,,,0,,,,,40821,"(918035.8467044397, 2193640.675077308)",6.602163312789288,0.623746936957006,6.1086854285785,0.0,34.61937402539541,3.0906423660753286
40823,16.20754716981132,30.690566037735852,144.4,,,,USC00200106,42.6158,-82.5436,176.8,MI,ALGONAC,WWTP,,,0,,,,,40823,"(1093500.897674239, 2257899.9693908356)",5.219623276651568,26.709734907551795,7.902824187520111,0.022276676319893073,32.1067966139452,3.465678575910457
40827,15.875806451612902,28.93709677419355,145.5,,,,USC00200146,43.3869,-84.6483,222.2,MI,ALMA,HCN,,,0,,,,,40827,"(913113.4744805401, 2321157.7351223165)",6.617162941511348,1.3366005791935842,8.840474245686988,0.044553352639786145,33.59487636444642,6.995386362989759
40831,11.725806451612904,26.88225806451613,151.6,,,,USC00200197,46.2347,-88.4544,448.1,MI,AMASA,1W,,,0,,,,,40831,"(582679.2223326357, 2606780.880516669)",13.666023118239648,1.5816440187124081,2.038018860919284,0.3787034974381822,29.36649365114725,0.7238044766834381
40834,15.662903225806451,29.94193548387097,173.3,,,,USC00200228,42.2417,-83.6933,253.6,MI,ANN,ARBOR,SE,,0,,,,,40834,"(1006006.3499503398, 2203783.2746767914)",6.628870572510581,0.46781020271775453,11.044751367540407,0.0,35.911332145243925,8.384828879972346
40835,17.59032258064516,30.425806451612903,109.9,,,,USC00200230,42.2981,-83.6639,247.8,MI,ANN,ARBOR,U,OF,0,HCN,,,,40835,"(1007581.7654814962, 2210348.961171627)",10.745451845251354,0.33415014479839605,3.1545011262097473,0.11138338159946536,32.98967698819336,2.859419620645757
40839,11.466129032258063,27.95967741935484,98.0,,,,USC00200342,45.0047,-84.1406,267.9,MI,ATLANTA,,,,0,,,,,40839,"(931354.8030737423, 2505078.8839833187)",10.038538650033415,9.356204054355091,3.034033811044281,0.0,32.587186455780795,1.6702990316180955
40841,15.119642857142859,29.4125,123.8,,,,USC00200361,43.6253,-84.0189,184.4,MI,AUBURN,2NE,,,0,,,,,40841,"(960143.6238489676, 2353757.836788318)",4.416078809930447,0.022276676319893073,0.9313878369347294,0.0,33.02709289374025,0.47868077660819114
40844,15.683870967741935,28.064516129032256,131.2,,,,USC00200417,43.8081,-82.9939,217.9,MI,BAD,AXE,,,0,,,,,40844,"(1039018.7768516864, 2384734.523589867)",3.7845597881240565,0.0,9.034083314769436,0.0,37.95095121407886,7.170917765891404
40851,12.651612903225807,27.109677419354842,187.0,,,,USC00200495,46.7953,-88.6014,236.5,MI,BARAGA,5W,,,0,,,,,40851,"(566531.0455061253, 2667830.465051923)",8.938417365906785,0.1559367342392515,1.0470532907601298,0.2227667631989307,31.759022053909558,0.11174212351921971
40852,12.348387096774193,25.932258064516127,239.0,,,,USC00200497,46.8208,-88.6064,198.7,MI,BARAGA,7NW,,,0,,,,,40852,"(565930.0627831237, 2670615.6510995617)",7.959481200960372,1.893517487190911,0.3431103190515086,0.06683002895967921,31.388736912452657,0.1476380870426979
40854,15.416129032258064,29.470967741935482,159.9,,,,USC00200552,42.3667,-85.2667,283.5,MI,BATTLE,CREEK,5NW,,0,,,,,40854,"(876402.6286446024, 2202116.858767505)",15.014133313531843,0.0,3.230217073834806,0.0,33.624513254622414,2.3868459721948274
40862,16.35967741935484,29.938709677419354,138.7,,,,USC00200710,42.1244,-86.4267,190.5,MI,BENTON,HARBOR,AP,,0,,,,,40862,"(784742.3737084961, 2165058.0788281113)",4.198089156209004,0.0,8.520333655107548,0.0,35.270091334372914,3.619015503253609
40865,12.371186440677967,25.783050847457627,240.0,,,,USC00200718,46.5869,-89.5475,396.2,MI,BERGLAND,DAM,,,0,,,,,40865,"(495766.64902383374, 2639533.6395032164)",14.851464072671469,7.885943417242148,0.6827058736169896,0.06683002895967921,29.2958988638895,0.018017539322746558
40869,15.617741935483872,27.35806451612903,133.5,,,,USC00200758,44.5317,-86.1311,235.6,MI,BEULAH,7SSW,,,0,,,,,40869,"(781096.4862618528, 2434864.8555428805)",9.516893146209252,0.022276676319893073,0.7434716962451424,0.0,33.73449988861662,0.6442764934013776
40871,13.530645161290323,24.22741935483871,176.0,,,,USC00200770,46.8325,-87.7503,233.2,MI,BIG,BAY,1NW,,0,,,,,40871,"(631191.3735371954, 2677285.213694659)",8.877948565629564,0.0,0.19415361005915696,0.0,30.679654711517035,0.05277697231079936
40873,13.709677419354838,27.89193548387097,198.5,,,,USC00200779,43.7072,-85.4822,283.5,MI,BIG,RAPIDS,WTR,WKS,0,,,,,40873,"(842380.6529561428, 2348991.2367968922)",5.9610405683027645,3.319224771664068,10.003391005173139,0.0,36.1410447761194,7.30288183347412
40879,15.017741935483873,29.235483870967744,271.8,,,,USC00200864,42.3839,-85.9625,224.3,MI,BLOOMINGDALE,,,,0,,,,,40879,"(819604.1317564197, 2197835.634854609)",10.675577337194625,1.537090666072622,2.3243731590802206,0.311873468478503,33.03281577188683,1.6799489704461013
40882,15.02258064516129,29.922580645161293,104.1,,,,USC00200925,45.1672,-84.9139,221.9,MI,BOYNE,FALLS,,,0,,,,,40882,"(868810.1893820754, 2515721.687040503)",8.097646097868864,1.225217197594119,3.3959802975173883,0.044553352639786145,33.457010470037865,1.609581504301473
40891,14.440322580645162,28.81612903225807,140.1,,,,USC00201150,43.0675,-83.5919,230.7,MI,BURTON,4N,,,0,,,,,40891,"(1002260.801904164, 2296382.8237006348)",10.420014356080294,0.0,5.427538922303904,2.2722209846290933,34.76478725774115,3.984318374703582
40893,13.48709677419355,27.324193548387097,80.6,,,,USC00201178,44.2114,-85.4086,415.4,MI,CADILLAC,9&10,NEWS,,0,,,,,40893,"(842012.5397804013, 2405531.106001594)",7.810029454716467,0.0,4.020692557114923,0.8465137001559367,33.616023613276894,0.9526657831586584
40898,17.046774193548387,29.491935483870968,129.4,,,,USC00201250,42.0636,-83.4358,191.1,MI,CARLETON,2W,,,0,,,,,40898,"(1029554.216983193, 2186782.133127287)",1.0135887725551347,0.11138338159946536,0.8126531521496992,0.0,33.31162619737135,0.64963959165323
40899,15.791803278688525,28.647540983606557,222.8,,,,USC00201299,43.4839,-83.3919,210.3,MI,CARO,WWTP,,,0,,,,,40899,"(1012186.4706857278, 2344596.5010024793)",6.656666914185292,8.643350412118512,8.289720551471499,0.5569169079973268,35.19990421029183,5.9724538179013
40904,13.398305084745763,27.725806451612904,202.3,,,,USC00201361,43.5861,-83.1805,212.8,MI,CASS,CITY,1,SSW,0,,,,,40904,"(1027525.7863464879, 2358165.603435685)",9.213608574045196,3.4306081532635333,3.312170490829435,0.022276676319893073,33.752174203608824,2.0742172397371257
40907,9.406451612903226,26.264516129032256,158.7,,,,USC00201435,46.4992,-87.845,473.7,MI,CLARKSBURG,,,,0,,,,,40907,"(627119.9558053872, 2639876.505075575)",14.887131506645876,0.08910670527957229,1.0466572609588871,1.6484740476720874,30.62626420138115,0.24825013026162476
40910,16.77741935483871,25.129032258064516,92.5,,,,USC00201468,45.3172,-85.2672,180.7,MI,CHARLEVOIX,,,,0,,,,,40910,"(839366.1515943689, 2529127.429869935)",3.8236677309967577,42.97170862107374,6.495185762728645,4.611271998217866,30.87313432835821,6.2874428264702935
40911,15.310344827586206,28.389473684210525,145.1,,,,USC00201476,42.5503,-84.8258,274.9,MI,CHARLOTTE,,,,0,,,,,40911,"(909839.1813398761, 2226642.8389428584)",8.859260909383432,0.5346402316774337,7.138833197198089,0.0,34.85135664958788,4.598230773742954
40913,12.370967741935484,26.30806451612903,131.7,,,,USC00201486,46.3414,-86.9242,265.2,MI,CHATHAM,EXP,FARM,2,0,,,,,40913,"(699389.990862887, 2628865.157526077)",8.19125764213757,0.4900868790376476,1.6378554986262717,0.2450434395188238,32.41292938293607,0.7350696802775355
40914,14.358064516129033,25.753225806451617,105.8,,,,USC00201492,45.6528,-84.4725,179.2,MI,CHEBOYGAN,HCN,,,0,,,,,40914,"(896721.0381428564, 2573414.62074076)",2.5089725501844016,28.380485631543774,5.8029999257444125,2.6063711294274894,30.630102472711073,4.318851401072289
40916,15.975409836065575,29.20806451612903,189.2,,,,USC00201502,42.3264,-84.0133,274.3,MI,CHELSEA,,,,0,,,,,40916,"(978799.4666631719, 2209845.686335547)",8.074032820969778,0.0,5.0162867255761,0.0,33.9686210737358,4.374365371156516
40921,16.44516129032258,28.137096774193548,310.8,,,,USC00201675,41.9622,-84.9925,299.9,MI,COLDWATER,ST,SCHOOL,HCN,0,,,,,40921,"(903909.0964683767, 2159728.2857988914)",5.227048835424866,0.0,5.172495730303705,0.0,34.35539541100468,3.4301454451552504
40931,13.334999999999999,23.02166666666667,167.2,,,,USC00201780,47.4678,-87.8672,190.5,MI,COPPER,HARBOR,FT,WILKINS,0,,,,,40931,"(616278.6383477128, 2746522.658200823)",5.838395089230465,60.41434617955001,0.3547931981881637,4.032078413900646,25.027562931610603,0.1327927491496537
40935,14.448387096774193,29.483870967741932,118.6,,,,USC00201818,42.9986,-84.0744,232.3,MI,CORUNNA,2,NE,,0,,,,,40935,"(964455.8740127153, 2283768.2159815244)",2.5340956907007253,4.388505235018935,1.5943664760773248,0.3787034974381822,33.13531075963467,0.6105987357972396
40939,14.326315789473686,23.966666666666665,138.0,,,,USC00201896,45.6414,-85.0142,219.8,MI,CROSS,VILLAGE,1E,,0,,,,,40939,"(854919.6255252195, 2567177.2111114413)",10.531372985817184,1.6039206950323013,0.5003341501447984,0.9356204054355091,30.07468478503007,0.2874696602674791
40945,17.04406779661017,29.706779661016945,149.4,,,,USC00202015,42.3194,-83.2378,184.4,MI,DEARBORN,,,,0,,,,,40945,"(1041861.513539405, 2217293.3407461233)",7.28335932278904,0.623746936957006,8.413752134848147,0.022276676319893073,36.831659612385835,7.118468108336993
40946,18.28709677419355,29.637096774193548,127.0,,,,USC00202016,42.3469,-83.1736,184.4,MI,DEARBORN,#2,,,0,,,,,40946,"(1046658.1852147069, 2221044.6257044794)",1.263038043612782,0.0,12.797678275290215,0.0,40.65970594787258,19.174943831261547
40951,15.088709677419354,24.82258064516129,134.0,,,,USC00202094,45.9983,-83.9014,181.4,MI,DETOUR,VILLAGE,,,0,,,,,40951,"(936054.4239138508, 2616979.3426820273)",5.125739461894508,46.24638004009802,2.5571644266231033,1.7153040766317666,27.048184450879926,1.2968697175000616
40956,16.10483870967742,28.322580645161292,165.7,,,,USC00202250,41.9856,-86.1319,225.6,MI,DOWAGIAC,1,W,,0,,,,,40956,"(810427.9358214355, 2152079.3738089735)",5.105046904779584,2.6063711294274894,4.404544441969258,0.7574069948763644,34.92096680775228,2.96502046611463
40962,17.374193548387098,29.664516129032258,143.3,,,,USC00202308,41.9553,-83.6489,201.2,MI,DUNDEE,,,,0,,,,,40962,"(1013757.1616190426, 2172484.338684911)",1.833865498378753,2.405881042548452,7.754189252741269,0.06683002895967921,34.25426598351526,6.284807315111998
40963,14.65593220338983,30.08474576271187,100.6,,,,USC00202328,42.9269,-83.9894,234.7,MI,DURAND,WWTP,,,0,,,,,40963,"(972300.9442603636, 2276684.457044727)",3.6702309348778495,2.160837603029628,5.998638647558229,0.0,35.3128202272221,2.9964502803472497
40966,15.129032258064516,28.864516129032257,183.8,,,,USC00202375,42.9378,-85.6131,227.4,MI,E,GRAND,RAPIDS,,0,,,,,40966,"(841286.3080217259, 2262439.519056212)",11.950100245043439,0.08910670527957229,13.194574391722977,0.0,36.71134328358209,14.08757900885638
40968,13.173333333333332,29.348888888888887,94.9,,,,USC00202381,45.1519,-85.1322,178.3,MI,E,JORDAN,,,0,,,,,40968,"(851970.9011893438, 2512059.622636712)",6.2631865547882475,17.9995544664736,5.63914259548031,0.2227667631989307,32.58036533749165,4.617264349635489
40969,14.22258064516129,26.81612903225807,84.5,,,,USC00202382,45.1864,-85.1478,196.9,MI,E,JORDAN,2NW,,0,,,,,40969,"(850317.0709022922, 2515732.9450239325)",5.026088463156853,40.32078413900646,0.5630801217791639,0.9578970817554021,30.554000891067055,0.8320528604989298
40973,14.825806451612902,27.519354838709678,133.6,,,,USC00202423,44.2839,-83.5036,178.6,MI,EAST,TAWAS,HCN,,0,,,,,40973,"(991599.6569792829, 2431885.863951832)",8.577584713249673,6.571619514368456,5.76295141209376,0.08910670527957229,32.22259968812653,3.806591706443306
40975,16.2875,29.008928571428573,167.9,,,,USC00202437,42.5175,-84.6531,265.2,MI,EATON,RAPIDS,,,0,,,,,40975,"(924270.6301770386, 2224663.7641966147)",10.040469295314473,4.477611940298507,8.45370164104849,0.044553352639786145,34.7877923813767,5.830348946249083
40984,12.434426229508196,25.51311475409836,128.6,,,,USC00202598,46.1281,-85.5697,208.8,MI,ENGADINE,MDOT,,,0,,,,,40984,"(805963.8678083981, 2616031.0166519824)",9.799782183609317,0.0,1.7273087299819312,2.3390510135887728,32.110588104254845,0.7359821930803296
40989,16.45483870967742,29.39193548387097,106.9,,,,USC00202691,42.4669,-83.3625,219.5,MI,FARMINGTON,,,,0,,,,,40989,"(1029560.1526608933, 2232284.863226466)",7.507982475681295,0.0,12.546199351501201,0.0,38.6118177767877,10.898666153995354
40998,12.398387096774194,26.89516129032258,151.9,,,,USC00202783,44.5847,-85.3653,320.6,MI,FIFE,LAKE,2WNW,,0,,,,,40998,"(840807.00780454, 2447252.9929129174)",9.811762085096904,0.6905769659166853,1.206925571149229,0.20049008687903766,31.20576297616396,0.6012979143888907
41001,14.561403508771928,26.994642857142857,171.9,,,,USC00202804,43.9158,-83.0831,193.5,MI,FILION,5NNW,,,0,,,,,41001,"(1030312.849708648, 2395669.014428326)",1.4919927724561273,0.06683002895967921,0.7319620801465311,0.0,32.662670973490755,0.13451340111736274
41003,15.970967741935485,28.75967741935484,90.1,,,,USC00202851,43.0378,-83.7694,207.0,MI,FLINT,7W,,,0,,,,,41003,"(988427.4660507593, 2291238.3053939566)",7.768099799509913,2.0494542214301625,8.471498230241826,0.0,34.61196480285141,3.994178935045499
41004,14.328571428571427,27.492857142857144,170.7,,,,USC00202955,43.3194,-83.7161,193.5,MI,FRANKENMUTH,1SE,,,0,,,,,41004,"(988667.1985729439, 2322982.84639531)",2.6882502908343855,2.0717308977500557,0.6342912304150887,0.1559367342392515,31.851216306527064,0.44532914269056356
41005,16.861290322580647,26.203225806451616,111.5,,,,USC00202984,44.6481,-86.21,289.0,MI,FRANKFORT,2NE,,,0,,,,,41005,"(773543.9252110159, 2447117.4052472506)",11.509022053909558,0.2227667631989307,0.5859755946634985,0.5123635553575406,29.718057473824903,0.2822806207297955
41008,15.703225806451613,28.366129032258065,192.9,,,,USC00203025,43.4458,-86.0264,243.8,MI,FREMONT,4,WSW,,0,,,,,41008,"(802007.47323494, 2315287.9843566213)",1.8184450879928715,0.0,0.707358728744338,0.0,36.575226108264644,0.5741418519147858
41010,12.504838709677419,26.238709677419354,122.1,,,,USC00203078,45.8983,-86.5486,178.9,MI,GARDEN,CORNERS,,,0,,,,,41010,"(733110.1201678462, 2582757.828880123)",10.704413257097597,23.05635999108933,1.0275488230489345,4.9231454666963685,30.8713789262642,0.1621541578856256
41012,12.459677419354838,25.967741935483872,104.2,,,,USC00203096,45.0333,-84.7114,401.7,MI,GAYLORD,,,,0,,,,,41012,"(886367.2591549313, 2502792.735748318)",7.961931635355561,5.72510581421252,4.466374594688251,0.11138338159946536,32.33884161283137,3.1595892626875792
41013,14.0,26.337096774193547,145.7,,,,USC00203099,44.9072,-84.7189,447.4,MI,GAYLORD,9SSW,72634,,0,,,,,41013,"(887438.9106319036, 2488787.8299228568)",8.361228682458355,0.0,0.506819138140145,0.0,29.968389396302072,0.15014140562671338
41018,12.316129032258065,27.533870967741933,110.3,,,,USC00203188,44.5358,-83.7022,272.5,MI,GLENNIE,2SE,,,0,,,,,41018,"(972315.8590093694, 2457670.539457963)",7.367886933491746,1.559367342392515,0.9285661246008762,0.0,32.40167520605925,0.31074575665721427
41024,16.049180327868854,29.30983606557377,156.4,,,,USC00203278,42.9164,-83.5097,277.4,MI,GOODRICH,,,,0,,,,,41024,"(1011069.3152468607, 2280514.06594887)",7.879012895720403,5.190465582535086,4.437142644984035,0.022276676319893073,35.69452216529294,3.5478282919843065
41026,15.934042553191489,26.95806451612903,274.5,,,,USC00203295,43.0608,-86.2047,184.4,MI,GRAND,HAVEN,WWTP,,0,,,,,41026,"(792133.4556698321, 2271032.8456090456)",5.104428108215143,23.791490309645802,8.280413851142299,0.022276676319893073,35.41158164401871,9.540693177113337
41035,13.425806451612903,28.085483870967742,125.8,,,,USC00203391,44.6547,-84.6997,346.6,MI,GRAYLING,,,,0,,,,,41035,"(892268.8209291948, 2461051.732135513)",6.825400361377193,2.2276676319893074,7.31645256305537,0.0,34.38826019157941,4.809121819074457
41038,11.80483870967742,24.558064516129033,234.9,,,,USC00203421,46.8736,-89.1006,241.1,MI,GREENLAND,6N,,,0,,,,,41038,"(527747.9852625849, 2673608.04847473)",11.938615380807406,0.0,0.260488601767283,0.0,29.670013366005794,0.044895522506109384
41039,13.91451612903226,30.06935483870968,138.7,,,,USC00203429,43.2025,-85.2422,268.8,MI,GREENVILLE,2,NNE,,0,,,,,41039,"(867870.0494536221, 2295153.7146386057)",2.8956708992351676,2.094007574069949,3.2328902749931934,0.1559367342392515,34.83375139229228,4.031944746753015
41041,18.634426229508197,28.6,133.9,,,,USC00203477,42.4078,-82.8892,186.8,MI,GROSSE,POINTE,FARMS,,0,,,,,41041,"(1068786.495121343, 2230949.0311203497)",5.552412069008193,32.212073958565384,8.146580530184897,0.2227667631989307,33.06675428826019,4.298344702372978
41043,16.51851851851852,30.17037037037037,223.8,,,,USC00203504,42.3942,-85.385,281.9,MI,GULL,LAKE,BIOLOGICAL,STN,0,,,,,41043,"(866441.4362002251, 2204090.6442379123)",8.47483973168981,20.472265537981734,1.7299076755525853,0.0,32.868603252394735,1.6177297424493464
41047,12.64516129032258,27.861290322580647,162.1,,,,USC00203528,44.3122,-83.8378,248.7,MI,HALE,5SSW,#2,,0,,,,,41047,"(964825.2593040988, 2431582.2907353314)",8.615578822306379,0.5791935843172199,0.43469221058884683,0.0,31.50922477166407,0.23267721229172153
41048,14.320967741935485,28.311290322580646,163.4,,,,USC00203529,44.4633,-83.7217,221.9,MI,HALE,LOUD,DAM,,0,,,,,41048,"(971820.702644209, 2449461.6486161062)",8.30355684265241,26.10826464691468,0.19506942897453033,0.08910670527957229,29.87139229226999,0.03359831142819744
41054,15.740322580645161,25.830645161290324,108.0,,,,USC00203585,43.8322,-82.6428,181.4,MI,HARBOR,BEACH,1,SSE,0,,,,,41054,"(1066509.8342182965, 2391277.10892428)",5.634736763941486,29.472042771218533,2.2042771218534196,1.6261973713521942,31.347513922922698,1.8004158055631294
41058,15.39516129032258,24.2241935483871,121.6,,,,USC00203628,44.6819,-83.2808,178.3,MI,HARRISVILLE,2NNE,,,0,,,,,41058,"(1003272.6595088213, 2478172.29564362)",7.670057671839806,46.26865671641791,0.7618128264151878,5.301848964134551,28.368182223212298,0.4595434778988655
41059,14.804838709677421,27.719354838709677,212.2,,,,USC00203632,43.6747,-86.4239,234.7,MI,HART,3,WSW,HCN,0,,,,,41059,"(767589.6252225522, 2337428.010736161)",5.284077126803792,0.0,2.2795722878146583,0.0,37.098206727556246,0.9757596259253292
41062,15.201612903225808,28.666129032258066,258.3,,,,USC00203661,42.6419,-85.2881,250.2,MI,HASTINGS,,,,0,,,,,41062,"(871210.553318583, 2232494.0657387776)",10.134947154773396,0.5346402316774337,10.245117695106556,0.022276676319893073,37.08070171530408,9.246355449364664
41065,15.109523809523811,30.804347826086957,136.5,,,,USC00203712,42.4344,-83.9858,271.3,MI,HELL,,,,0,,,,,41065,"(979514.2574672622, 2222109.4034148976)",15.539664859780698,8.643350412118512,1.5182544986510236,0.06683002895967921,32.41475384272667,1.0155791396477287
41066,10.435483870967742,23.565573770491802,235.5,,,,USC00203744,46.6653,-88.3772,523.3,MI,HERMAN,,,,0,,,,,41066,"(584813.2486885975, 2654832.4800714916)",13.96965421647979,0.11138338159946536,0.46229053736293657,0.0,29.387124081087098,0.11110554354307736
41072,15.92741935483871,28.701612903225804,205.8,,,,USC00203823,41.9353,-84.6411,329.2,MI,HILLSDALE,HCN,,,0,,,,,41072,"(932988.4597138651, 2160126.891034064)",7.808123561297988,0.08910670527957229,8.289720551471499,0.022276676319893073,34.86837157496102,7.194634096962746
41078,14.553225806451612,28.10483870967742,203.1,,,,USC00203925,42.6353,-85.7611,214.9,MI,HOPKINS,1,N,,0,,,,,41078,"(832971.7382629673, 2227530.40039654)",3.232840771268038,0.0,1.133684809781936,0.044553352639786145,31.98808866117175,0.7683180938907289
41080,11.779032258064516,28.288709677419355,154.7,,,,USC00203932,44.3119,-84.8922,345.9,MI,HOUGHTON,LAKE,6,WSW,0,,,,,41080,"(881581.2459136773, 2421331.800115642)",13.038786168659191,0.0,0.24397910942798445,0.26732011583871684,30.704426375584767,0.02960108802482688
41094,14.34516129032258,27.306451612903224,130.1,,,,USC00204090,45.7858,-88.0842,326.4,MI,IRON,MTN-KINGSFORD,WWTP,HCN,0,,,,,41094,"(615336.9236621208, 2559450.0203765184)",9.959901982624192,5.0568055246157275,5.910324001881142,0.022276676319893073,34.80616395633771,4.1432619449142765
41097,13.155000000000001,24.77166666666667,259.4,,,,USC00204104,46.4656,-90.1892,435.9,MI,IRONWOOD,HCN,,,0,,,,,41097,"(447346.6305784694, 2622942.887466425)",12.949233929853222,3.319224771664068,4.486448355238732,0.022276676319893073,30.31957897081756,1.7910670918082956
41099,12.178846153846154,25.764150943396224,127.9,,,,USC00204130,46.4911,-87.6894,440.1,MI,ISHPEMING,WWTP,,,0,,,,,41099,"(639133.7340440857, 2640016.1536170663)",11.310833890250242,0.311873468478503,6.164773149179476,1.4479839607930496,34.595872131877925,3.4178476704564207
41102,10.809677419354838,24.137096774193548,265.1,,,,USC00204161,47.0083,-88.4317,198.1,MI,JACOBSVILLE,,,,0,,,,,41102,"(577627.4952173444, 2692353.379867984)",14.610356179302492,1.6484740476720874,0.17870844781069775,0.0,30.36012252171976,0.01635111751245228
41106,13.51290322580645,27.241935483870968,100.0,,,,USC00204257,44.7281,-85.1728,315.5,MI,KALKASKA,,,,0,,,,,41106,"(854150.5537930084, 2464834.3956801733)",7.119749511150714,0.35642682111828916,6.373876884235539,0.022276676319893073,32.84827132991758,5.159949948286082
41107,11.970967741935484,25.982258064516127,124.9,,,,USC00204258,44.5897,-85.0486,330.1,MI,KALKASKA,11SE,,,0,,,,,41107,"(865673.4845216238, 2450642.631604271)",11.081557387193387,0.33415014479839605,0.4454345189475508,0.0,29.846774337268876,0.1487248606051959
41109,13.216363636363635,29.235714285714284,207.6,,,,USC00204320,43.1994,-85.7717,256.0,MI,KENT,CITY,2,SW,0,,,,,41109,"(825359.0100935082, 2290104.3478172896)",3.218039157446598,0.9578970817554021,0.9097794609044331,0.022276676319893073,32.788930719536644,0.5705905858851723
41115,13.546774193548387,26.337096774193547,133.9,,,,USC00204425,46.3342,-87.3778,340.2,MI,KI,SAWYER,WWTP,,0,,,,,41115,"(664605.2879890327, 2624823.2161037987)",7.642558352516027,0.8465137001559367,6.806663201405906,0.022276676319893073,37.53445087992872,4.377512821893619
41116,13.190322580645162,27.527419354838706,180.9,,,54.57377049180328,USC00204502,44.3089,-85.205,374.9,MI,LAKE,CITY,EXP,FARM,0,,,,,41116,"(856901.2560660682, 2418145.7635600585)",3.9233187297344125,0.33415014479839605,1.7176059998514888,0.022276676319893073,33.20118511918022,0.984059511942824
41120,15.780645161290323,29.270967741935483,134.9,,,,USC00204655,43.0608,-83.3075,249.9,MI,LAPEER,WWTP,,,0,,,,,41120,"(1025198.0183054806, 2298666.9401614303)",7.639439617831242,3.2969480953441748,7.513056607509715,0.13366005791935842,36.45792158609936,7.195322399989328
